fill	x	y	key	showSelectedlegendcolourfill	clickSelects.variable	clickSelects.value
#0000FF	0.264938542046976	0.904945054945055	xgboost 2 26	xgboost	xgboost	26
#0000FF	0.274917853231106	0.913186813186813	xgboost 2 27	xgboost	xgboost	27
#0000FF	0.284897164415237	0.919230769230769	xgboost 2 28	xgboost	xgboost	28
#0000FF	0.294998174516247	0.92967032967033	xgboost 2 29	xgboost	xgboost	29
#0000FF	0.304977485700377	0.94010989010989	xgboost 2 30	xgboost	xgboost	30
#0000FF	0.314956796884508	0.943956043956044	xgboost 2 31	xgboost	xgboost	31
#0000FF	0.324936108068638	0.95	xgboost 2 32	xgboost	xgboost	32
#0000FF	0.334915419252769	0.96043956043956	xgboost 2 33	xgboost	xgboost	33
#0000FF	0.344894730436899	0.965934065934066	xgboost 2 34	xgboost	xgboost	34
#0000FF	0.354995740537909	0.97032967032967	xgboost 2 35	xgboost	xgboost	35
#0000FF	0.36497505172204	0.971978021978022	xgboost 2 36	xgboost	xgboost	36
#0000FF	0.37495436290617	0.975824175824176	xgboost 2 37	xgboost	xgboost	37
#0000FF	0.384933674090301	0.978571428571428	xgboost 2 38	xgboost	xgboost	38
#0000FF	0.394912985274431	0.981318681318681	xgboost 2 39	xgboost	xgboost	39
#0000FF	0.404892296458562	0.981868131868132	xgboost 2 40	xgboost	xgboost	40
#0000FF	0.414993306559572	0.984065934065934	xgboost 2 41	xgboost	xgboost	41
#0000FF	0.424972617743702	0.985164835164835	xgboost 2 42	xgboost	xgboost	42
#0000FF	0.434951928927833	0.986263736263736	xgboost 2 43	xgboost	xgboost	43
#0000FF	0.444931240111963	0.989010989010989	xgboost 2 44	xgboost	xgboost	44
#0000FF	0.454910551296094	0.99010989010989	xgboost 2 45	xgboost	xgboost	45
#0000FF	0.464889862480224	0.991208791208791	xgboost 2 46	xgboost	xgboost	46
#0000FF	0.474990872581234	0.991208791208791	xgboost 2 47	xgboost	xgboost	47
#0000FF	0.484970183765365	0.991758241758242	xgboost 2 48	xgboost	xgboost	48
#0000FF	0.494949494949495	0.993406593406593	xgboost 2 49	xgboost	xgboost	49
#0000FF	0.504928806133625	0.993406593406593	xgboost 2 50	xgboost	xgboost	50
#0000FF	0.514908117317756	0.995054945054945	xgboost 2 51	xgboost	xgboost	51
#0000FF	0.524887428501886	0.996153846153846	xgboost 2 52	xgboost	xgboost	52
#0000FF	0.534988438602897	0.996153846153846	xgboost 2 53	xgboost	xgboost	53
#0000FF	0.544967749787027	0.996153846153846	xgboost 2 54	xgboost	xgboost	54
#0000FF	0.554947060971157	0.996153846153846	xgboost 2 55	xgboost	xgboost	55
#0000FF	0.564926372155288	0.996703296703297	xgboost 2 56	xgboost	xgboost	56
#0000FF	0.574905683339418	0.997252747252747	xgboost 2 57	xgboost	xgboost	57
#0000FF	0.584884994523549	0.997252747252747	xgboost 2 58	xgboost	xgboost	58
#0000FF	0.594986004624559	0.997252747252747	xgboost 2 59	xgboost	xgboost	59
#0000FF	0.604965315808689	0.997802197802198	xgboost 2 60	xgboost	xgboost	60
#0000FF	0.61494462699282	0.998351648351648	xgboost 2 61	xgboost	xgboost	61
#0000FF	0.62492393817695	0.998901098901099	xgboost 2 62	xgboost	xgboost	62
#0000FF	0.634903249361081	0.998901098901099	xgboost 2 63	xgboost	xgboost	63
#0000FF	0.644882560545211	0.998901098901099	xgboost 2 64	xgboost	xgboost	64
#0000FF	0.654983570646221	0.998901098901099	xgboost 2 65	xgboost	xgboost	65
#0000FF	0.664962881830352	0.998901098901099	xgboost 2 66	xgboost	xgboost	66
#0000FF	0.674942193014482	0.999450549450549	xgboost 2 67	xgboost	xgboost	67
#0000FF	0.684921504198613	0.999450549450549	xgboost 2 68	xgboost	xgboost	68
#0000FF	0.694900815382743	0.999450549450549	xgboost 2 69	xgboost	xgboost	69
#0000FF	0.704758427649994	1	xgboost 2 70	xgboost	xgboost	70
#0000FF	0.714981136667884	1	xgboost 2 71	xgboost	xgboost	71
#0000FF	0.724960447852014	1	xgboost 2 72	xgboost	xgboost	72
#0000FF	0.734939759036145	1	xgboost 2 73	xgboost	xgboost	73
#0000FF	0.744919070220275	1	xgboost 2 74	xgboost	xgboost	74
#0000FF	0.754898381404406	1	xgboost 2 75	xgboost	xgboost	75
#0000FF	0.764999391505416	1	xgboost 2 76	xgboost	xgboost	76
#0000FF	0.774978702689546	1	xgboost 2 77	xgboost	xgboost	77
#0000FF	0.784958013873677	1	xgboost 2 78	xgboost	xgboost	78
#0000FF	0.794937325057807	1	xgboost 2 79	xgboost	xgboost	79
#0000FF	0.804916636241937	1	xgboost 2 80	xgboost	xgboost	80
#0000FF	0.814774248509188	1	xgboost 2 81	xgboost	xgboost	81
#0000FF	0.824996957527078	1	xgboost 2 82	xgboost	xgboost	82
#0000FF	0.834854569794329	1	xgboost 2 83	xgboost	xgboost	83
#0000FF	0.844955579895339	1	xgboost 2 84	xgboost	xgboost	84
#0000FF	0.85481319216259	1	xgboost 2 85	xgboost	xgboost	85
#0000FF	0.86479250334672	1	xgboost 2 86	xgboost	xgboost	86
#0000FF	0.87489351344773	1	xgboost 2 87	xgboost	xgboost	87
#0000FF	0.88499452354874	1	xgboost 2 88	xgboost	xgboost	88
#0000FF	0.894852135815991	1	xgboost 2 89	xgboost	xgboost	89
#0000FF	0.904953145917001	1	xgboost 2 90	xgboost	xgboost	90
#0000FF	0.914932457101132	1	xgboost 2 91	xgboost	xgboost	91
#0000FF	0.924790069368383	1	xgboost 2 92	xgboost	xgboost	92
#0000FF	0.934647681635633	1	xgboost 2 93	xgboost	xgboost	93
#0000FF	0.944992089570403	1	xgboost 2 94	xgboost	xgboost	94
#0000FF	0.954971400754533	1	xgboost 2 95	xgboost	xgboost	95
#0000FF	0.964950711938664	1	xgboost 2 96	xgboost	xgboost	96
#0000FF	0.974930023122794	1	xgboost 2 97	xgboost	xgboost	97
#0000FF	0.984909334306925	1	xgboost 2 98	xgboost	xgboost	98
#0000FF	0.994888645491055	1	xgboost 2 99	xgboost	xgboost	99
#0000FF	1	1	xgboost 2 100	xgboost	xgboost	100
#FF0000	0	0	glmnet 3 0	glmnet	glmnet	0
#FF0000	0.0148802322767965	0.136158192090395	glmnet 3 1	glmnet	glmnet	1
#FF0000	0.0249213646261795	0.195480225988701	glmnet 3 2	glmnet	glmnet	2
#FF0000	0.0349624969755625	0.251412429378531	glmnet 3 3	glmnet	glmnet	3
#FF0000	0.0448826518267602	0.292655367231638	glmnet 3 4	glmnet	glmnet	4
#FF0000	0.0549237841761432	0.340677966101695	glmnet 3 5	glmnet	glmnet	5
#FF0000	0.0649649165255263	0.374576271186441	glmnet 3 6	glmnet	glmnet	6
#FF0000	0.0748850713767239	0.413559322033898	glmnet 3 7	glmnet	glmnet	7
#FF0000	0.084926203726107	0.449717514124294	glmnet 3 8	glmnet	glmnet	8
#FF0000	0.09496733607549	0.474011299435028	glmnet 3 9	glmnet	glmnet	9
#FF0000	0.104887490926688	0.506214689265537	glmnet 3 10	glmnet	glmnet	10
#FF0000	0.114928623276071	0.533333333333333	glmnet 3 11	glmnet	glmnet	11
#FF0000	0.124969755625454	0.56045197740113	glmnet 3 12	glmnet	glmnet	12
#FF0000	0.134889910476651	0.577966101694915	glmnet 3 13	glmnet	glmnet	13
#FF0000	0.144931042826034	0.602824858757062	glmnet 3 14	glmnet	glmnet	14
#FF0000	0.154972175175417	0.628248587570622	glmnet 3 15	glmnet	glmnet	15
#FF0000	0.164892330026615	0.651977401129944	glmnet 3 16	glmnet	glmnet	16
#FF0000	0.174933462375998	0.683050847457627	glmnet 3 17	glmnet	glmnet	17
#FF0000	0.184974594725381	0.707344632768362	glmnet 3 18	glmnet	glmnet	18
#FF0000	0.194894749576579	0.732768361581921	glmnet 3 19	glmnet	glmnet	19
#FF0000	0.204935881925962	0.751412429378531	glmnet 3 20	glmnet	glmnet	20
#FF0000	0.214977014275345	0.766666666666667	glmnet 3 21	glmnet	glmnet	21
#FF0000	0.224897169126542	0.784745762711864	glmnet 3 22	glmnet	glmnet	22
#FF0000	0.234938301475925	0.800564971751413	glmnet 3 23	glmnet	glmnet	23
#FF0000	0.244979433825309	0.820338983050847	glmnet 3 24	glmnet	glmnet	24
#FF0000	0.254899588676506	0.831638418079096	glmnet 3 25	glmnet	glmnet	25
#FF0000	0.264940721025889	0.84180790960452	glmnet 3 26	glmnet	glmnet	26
#FF0000	0.274981853375272	0.853672316384181	glmnet 3 27	glmnet	glmnet	27
#FF0000	0.28490200822647	0.866666666666667	glmnet 3 28	glmnet	glmnet	28
#FF0000	0.294943140575853	0.877966101694915	glmnet 3 29	glmnet	glmnet	29
#FF0000	0.304984272925236	0.886440677966102	glmnet 3 30	glmnet	glmnet	30
#FF0000	0.314904427776434	0.896045197740113	glmnet 3 31	glmnet	glmnet	31
#FF0000	0.324945560125817	0.905649717514124	glmnet 3 32	glmnet	glmnet	32
#FF0000	0.3349866924752	0.912429378531073	glmnet 3 33	glmnet	glmnet	33
#FF0000	0.344906847326397	0.91864406779661	glmnet 3 34	glmnet	glmnet	34
#FF0000	0.35494797967578	0.929943502824859	glmnet 3 35	glmnet	glmnet	35
#FF0000	0.364989112025163	0.938983050847458	glmnet 3 36	glmnet	glmnet	36
#FF0000	0.374909266876361	0.944632768361582	glmnet 3 37	glmnet	glmnet	37
#FF0000	0.384950399225744	0.949717514124294	glmnet 3 38	glmnet	glmnet	38
#FF0000	0.394991531575127	0.954802259887006	glmnet 3 39	glmnet	glmnet	39
#FF0000	0.404911686426325	0.96045197740113	glmnet 3 40	glmnet	glmnet	40
#FF0000	0.414952818775708	0.967796610169492	glmnet 3 41	glmnet	glmnet	41
#FF0000	0.424993951125091	0.971186440677966	glmnet 3 42	glmnet	glmnet	42
#FF0000	0.434914105976288	0.974011299435028	glmnet 3 43	glmnet	glmnet	43
#FF0000	0.444955238325671	0.977401129943503	glmnet 3 44	glmnet	glmnet	44
#FF0000	0.454996370675054	0.979661016949153	glmnet 3 45	glmnet	glmnet	45
#FF0000	0.464916525526252	0.982485875706215	glmnet 3 46	glmnet	glmnet	46
#FF0000	0.474957657875635	0.983615819209039	glmnet 3 47	glmnet	glmnet	47
#FF0000	0.484998790225018	0.986440677966102	glmnet 3 48	glmnet	glmnet	48
#FF0000	0.494918945076216	0.987570621468927	glmnet 3 49	glmnet	glmnet	49
#FF0000	0.504960077425599	0.988700564971751	glmnet 3 50	glmnet	glmnet	50
#FF0000	0.514880232276797	0.989830508474576	glmnet 3 51	glmnet	glmnet	51
#FF0000	0.52492136462618	0.992090395480226	glmnet 3 52	glmnet	glmnet	52
#FF0000	0.534962496975563	0.993785310734463	glmnet 3 53	glmnet	glmnet	53
#FF0000	0.54488265182676	0.994350282485876	glmnet 3 54	glmnet	glmnet	54
#FF0000	0.554923784176143	0.994915254237288	glmnet 3 55	glmnet	glmnet	55
#FF0000	0.564964916525526	0.994915254237288	glmnet 3 56	glmnet	glmnet	56
#FF0000	0.574885071376724	0.994915254237288	glmnet 3 57	glmnet	glmnet	57
#FF0000	0.584926203726107	0.996610169491525	glmnet 3 58	glmnet	glmnet	58
#FF0000	0.59496733607549	0.997175141242938	glmnet 3 59	glmnet	glmnet	59
#FF0000	0.604887490926688	0.997175141242938	glmnet 3 60	glmnet	glmnet	60
#FF0000	0.614928623276071	0.997175141242938	glmnet 3 61	glmnet	glmnet	61
#FF0000	0.624969755625454	0.997175141242938	glmnet 3 62	glmnet	glmnet	62
#FF0000	0.634889910476651	0.997175141242938	glmnet 3 63	glmnet	glmnet	63
#FF0000	0.644931042826034	0.997175141242938	glmnet 3 64	glmnet	glmnet	64
#FF0000	0.654972175175417	0.997175141242938	glmnet 3 65	glmnet	glmnet	65
#FF0000	0.664892330026615	0.997175141242938	glmnet 3 66	glmnet	glmnet	66
#FF0000	0.674933462375998	0.99774011299435	glmnet 3 67	glmnet	glmnet	67
#FF0000	0.684974594725381	0.99774011299435	glmnet 3 68	glmnet	glmnet	68
#FF0000	0.694894749576579	0.998870056497175	glmnet 3 69	glmnet	glmnet	69
#FF0000	0.704935881925962	1	glmnet 3 70	glmnet	glmnet	70
#FF0000	0.714977014275345	1	glmnet 3 71	glmnet	glmnet	71
#FF0000	0.724897169126543	1	glmnet 3 72	glmnet	glmnet	72
#FF0000	0.734938301475926	1	glmnet 3 73	glmnet	glmnet	73
#FF0000	0.744979433825309	1	glmnet 3 74	glmnet	glmnet	74
#FF0000	0.754899588676506	1	glmnet 3 75	glmnet	glmnet	75
#FF0000	0.764940721025889	1	glmnet 3 76	glmnet	glmnet	76
#FF0000	0.774981853375272	1	glmnet 3 77	glmnet	glmnet	77
#FF0000	0.78490200822647	1	glmnet 3 78	glmnet	glmnet	78
#FF0000	0.794943140575853	1	glmnet 3 79	glmnet	glmnet	79
#FF0000	0.804984272925236	1	glmnet 3 80	glmnet	glmnet	80
#FF0000	0.814904427776434	1	glmnet 3 81	glmnet	glmnet	81
#FF0000	0.824945560125817	1	glmnet 3 82	glmnet	glmnet	82
#FF0000	0.8349866924752	1	glmnet 3 83	glmnet	glmnet	83
#FF0000	0.844906847326397	1	glmnet 3 84	glmnet	glmnet	84
#FF0000	0.85494797967578	1	glmnet 3 85	glmnet	glmnet	85
#FF0000	0.864989112025163	1	glmnet 3 86	glmnet	glmnet	86
#FF0000	0.874909266876361	1	glmnet 3 87	glmnet	glmnet	87
#FF0000	0.884950399225744	1	glmnet 3 88	glmnet	glmnet	88
#FF0000	0.894991531575127	1	glmnet 3 89	glmnet	glmnet	89
#FF0000	0.904911686426325	1	glmnet 3 90	glmnet	glmnet	90
#FF0000	0.914952818775708	1	glmnet 3 91	glmnet	glmnet	91
#FF0000	0.924993951125091	1	glmnet 3 92	glmnet	glmnet	92
#FF0000	0.934914105976288	1	glmnet 3 93	glmnet	glmnet	93
#FF0000	0.944955238325671	1	glmnet 3 94	glmnet	glmnet	94
#FF0000	0.954996370675054	1	glmnet 3 95	glmnet	glmnet	95
#FF0000	0.964916525526252	1	glmnet 3 96	glmnet	glmnet	96
#FF0000	0.974957657875635	1	glmnet 3 97	glmnet	glmnet	97
#FF0000	0.984998790225018	1	glmnet 3 98	glmnet	glmnet	98
#FF0000	0.994918945076216	1	glmnet 3 99	glmnet	glmnet	99
#FF0000	1	1	glmnet 3 100	glmnet	glmnet	100
#000000	0	0	major.class 3 0	major.class	major.class	0
#000000	1	1	major.class 3 100	major.class	major.class	100
#0000FF	0	0	xgboost 3 0	xgboost	xgboost	0
#0000FF	0.0148802322767965	0.219209039548023	xgboost 3 1	xgboost	xgboost	1
#0000FF	0.0249213646261795	0.291525423728814	xgboost 3 2	xgboost	xgboost	2
#0000FF	0.0349624969755625	0.353107344632768	xgboost 3 3	xgboost	xgboost	3
#0000FF	0.0448826518267602	0.405649717514124	xgboost 3 4	xgboost	xgboost	4
#0000FF	0.0549237841761432	0.468926553672316	xgboost 3 5	xgboost	xgboost	5
#0000FF	0.0649649165255263	0.505084745762712	xgboost 3 6	xgboost	xgboost	6
#0000FF	0.0748850713767239	0.537853107344633	xgboost 3 7	xgboost	xgboost	7
#0000FF	0.084926203726107	0.55819209039548	xgboost 3 8	xgboost	xgboost	8
#0000FF	0.09496733607549	0.595480225988701	xgboost 3 9	xgboost	xgboost	9
#0000FF	0.104887490926688	0.630508474576271	xgboost 3 10	xgboost	xgboost	10
#0000FF	0.114928623276071	0.654802259887006	xgboost 3 11	xgboost	xgboost	11
#0000FF	0.124969755625454	0.680790960451977	xgboost 3 12	xgboost	xgboost	12
#0000FF	0.134889910476651	0.705084745762712	xgboost 3 13	xgboost	xgboost	13
#0000FF	0.144931042826034	0.728813559322034	xgboost 3 14	xgboost	xgboost	14
#0000FF	0.154972175175417	0.748022598870057	xgboost 3 15	xgboost	xgboost	15
#0000FF	0.164892330026615	0.76271186440678	xgboost 3 16	xgboost	xgboost	16
#0000FF	0.174933462375998	0.780790960451977	xgboost 3 17	xgboost	xgboost	17
#0000FF	0.184974594725381	0.796610169491525	xgboost 3 18	xgboost	xgboost	18
#0000FF	0.194894749576579	0.814124293785311	xgboost 3 19	xgboost	xgboost	19
#0000FF	0.204935881925962	0.833333333333333	xgboost 3 20	xgboost	xgboost	20
#0000FF	0.214977014275345	0.844632768361582	xgboost 3 21	xgboost	xgboost	21
#0000FF	0.224897169126542	0.85819209039548	xgboost 3 22	xgboost	xgboost	22
#0000FF	0.234938301475925	0.873446327683616	xgboost 3 23	xgboost	xgboost	23
#0000FF	0.244979433825309	0.884180790960452	xgboost 3 24	xgboost	xgboost	24
#0000FF	0.254899588676506	0.897175141242938	xgboost 3 25	xgboost	xgboost	25
#0000FF	0.264940721025889	0.903389830508475	xgboost 3 26	xgboost	xgboost	26
#0000FF	0.274981853375272	0.911299435028249	xgboost 3 27	xgboost	xgboost	27
#0000FF	0.28490200822647	0.920338983050847	xgboost 3 28	xgboost	xgboost	28
#0000FF	0.294943140575853	0.928248587570621	xgboost 3 29	xgboost	xgboost	29
#0000FF	0.304984272925236	0.935593220338983	xgboost 3 30	xgboost	xgboost	30
#0000FF	0.314904427776434	0.94406779661017	xgboost 3 31	xgboost	xgboost	31
#0000FF	0.324945560125817	0.948022598870056	xgboost 3 32	xgboost	xgboost	32
#0000FF	0.3349866924752	0.953107344632768	xgboost 3 33	xgboost	xgboost	33
#0000FF	0.344906847326397	0.956497175141243	xgboost 3 34	xgboost	xgboost	34
#0000FF	0.35494797967578	0.959887005649717	xgboost 3 35	xgboost	xgboost	35
#0000FF	0.364989112025163	0.965536723163842	xgboost 3 36	xgboost	xgboost	36
#0000FF	0.374909266876361	0.969491525423729	xgboost 3 37	xgboost	xgboost	37
#0000FF	0.384950399225744	0.972316384180791	xgboost 3 38	xgboost	xgboost	38
#0000FF	0.394991531575127	0.976271186440678	xgboost 3 39	xgboost	xgboost	39
#0000FF	0.404911686426325	0.98135593220339	xgboost 3 40	xgboost	xgboost	40
#0000FF	0.414952818775708	0.984180790960452	xgboost 3 41	xgboost	xgboost	41
#0000FF	0.424993951125091	0.985875706214689	xgboost 3 42	xgboost	xgboost	42
#0000FF	0.434914105976288	0.989265536723164	xgboost 3 43	xgboost	xgboost	43
#0000FF	0.444955238325671	0.992090395480226	xgboost 3 44	xgboost	xgboost	44
#0000FF	0.454996370675054	0.992655367231638	xgboost 3 45	xgboost	xgboost	45
#0000FF	0.464916525526252	0.992655367231638	xgboost 3 46	xgboost	xgboost	46
#0000FF	0.474957657875635	0.993785310734463	xgboost 3 47	xgboost	xgboost	47
#0000FF	0.484998790225018	0.994350282485876	xgboost 3 48	xgboost	xgboost	48
#0000FF	0.494918945076216	0.995480225988701	xgboost 3 49	xgboost	xgboost	49
#0000FF	0.504960077425599	0.996045197740113	xgboost 3 50	xgboost	xgboost	50
#0000FF	0.514880232276797	0.996610169491525	xgboost 3 51	xgboost	xgboost	51
#0000FF	0.52492136462618	0.997175141242938	xgboost 3 52	xgboost	xgboost	52
#0000FF	0.534962496975563	0.997175141242938	xgboost 3 53	xgboost	xgboost	53
#0000FF	0.54488265182676	0.99774011299435	xgboost 3 54	xgboost	xgboost	54
#0000FF	0.554923784176143	0.99774011299435	xgboost 3 55	xgboost	xgboost	55
#0000FF	0.564964916525526	0.99774011299435	xgboost 3 56	xgboost	xgboost	56
#0000FF	0.574885071376724	0.99774011299435	xgboost 3 57	xgboost	xgboost	57
#0000FF	0.584926203726107	0.99774011299435	xgboost 3 58	xgboost	xgboost	58
#0000FF	0.59496733607549	0.99774011299435	xgboost 3 59	xgboost	xgboost	59
#0000FF	0.604887490926688	0.99774011299435	xgboost 3 60	xgboost	xgboost	60
#0000FF	0.614928623276071	0.998305084745763	xgboost 3 61	xgboost	xgboost	61
#0000FF	0.624969755625454	0.998870056497175	xgboost 3 62	xgboost	xgboost	62
#0000FF	0.634889910476651	0.998870056497175	xgboost 3 63	xgboost	xgboost	63
#0000FF	0.644810065327849	0.998870056497175	xgboost 3 64	xgboost	xgboost	64
#0000FF	0.654972175175417	0.998870056497175	xgboost 3 65	xgboost	xgboost	65
#0000FF	0.664892330026615	0.999435028248588	xgboost 3 66	xgboost	xgboost	66
#0000FF	0.674933462375998	0.999435028248588	xgboost 3 67	xgboost	xgboost	67
#0000FF	0.684974594725381	0.999435028248588	xgboost 3 68	xgboost	xgboost	68
#0000FF	0.694894749576579	0.999435028248588	xgboost 3 69	xgboost	xgboost	69
#0000FF	0.704935881925962	0.999435028248588	xgboost 3 70	xgboost	xgboost	70
#0000FF	0.714977014275345	0.999435028248588	xgboost 3 71	xgboost	xgboost	71
#0000FF	0.724897169126543	0.999435028248588	xgboost 3 72	xgboost	xgboost	72
#0000FF	0.734938301475926	0.999435028248588	xgboost 3 73	xgboost	xgboost	73
#0000FF	0.744979433825309	0.999435028248588	xgboost 3 74	xgboost	xgboost	74
#0000FF	0.754899588676506	1	xgboost 3 75	xgboost	xgboost	75
#0000FF	0.764940721025889	1	xgboost 3 76	xgboost	xgboost	76
#0000FF	0.774981853375272	1	xgboost 3 77	xgboost	xgboost	77
#0000FF	0.78490200822647	1	xgboost 3 78	xgboost	xgboost	78
#0000FF	0.794822163077668	1	xgboost 3 79	xgboost	xgboost	79
#0000FF	0.804984272925236	1	xgboost 3 80	xgboost	xgboost	80
#0000FF	0.814904427776434	1	xgboost 3 81	xgboost	xgboost	81
#0000FF	0.824945560125817	1	xgboost 3 82	xgboost	xgboost	82
#0000FF	0.8349866924752	1	xgboost 3 83	xgboost	xgboost	83
#0000FF	0.844906847326397	1	xgboost 3 84	xgboost	xgboost	84
#0000FF	0.85494797967578	1	xgboost 3 85	xgboost	xgboost	85
#0000FF	0.864989112025163	1	xgboost 3 86	xgboost	xgboost	86
#0000FF	0.874546334381805	1	xgboost 3 87	xgboost	xgboost	87
#0000FF	0.884950399225744	1	xgboost 3 88	xgboost	xgboost	88
#0000FF	0.894991531575127	1	xgboost 3 89	xgboost	xgboost	89
#0000FF	0.904911686426325	1	xgboost 3 90	xgboost	xgboost	90
#0000FF	0.914952818775708	1	xgboost 3 91	xgboost	xgboost	91
#0000FF	0.924993951125091	1	xgboost 3 92	xgboost	xgboost	92
#0000FF	0.934914105976288	1	xgboost 3 93	xgboost	xgboost	93
#0000FF	0.944955238325671	1	xgboost 3 94	xgboost	xgboost	94
#0000FF	0.954996370675054	1	xgboost 3 95	xgboost	xgboost	95
#0000FF	0.964916525526252	1	xgboost 3 96	xgboost	xgboost	96
#0000FF	0.974715702879264	1	xgboost 3 97	xgboost	xgboost	97
#0000FF	0.984998790225018	1	xgboost 3 98	xgboost	xgboost	98
#0000FF	0.994918945076216	1	xgboost 3 99	xgboost	xgboost	99
#0000FF	1	1	xgboost 3 100	xgboost	xgboost	100
#FF0000	0	0	glmnet 4 0	glmnet	glmnet	0
#FF0000	0.0149381657891515	0.122525414660246	glmnet 4 1	glmnet	glmnet	1
#FF0000	0.0249785723031713	0.189941144997325	glmnet 4 2	glmnet	glmnet	2
#FF0000	0.0348965348353128	0.237025147137507	glmnet 4 3	glmnet	glmnet	3
#FF0000	0.0449369413493327	0.2776886035313	glmnet 4 4	glmnet	glmnet	4
#FF0000	0.0549773478633525	0.312466559657571	glmnet 4 5	glmnet	glmnet	5
#FF0000	0.0648953103954941	0.354200107009096	glmnet 4 6	glmnet	glmnet	6
#FF0000	0.0749357169095139	0.388443017656501	glmnet 4 7	glmnet	glmnet	7
#FF0000	0.0849761234235337	0.429106474050294	glmnet 4 8	glmnet	glmnet	8
#FF0000	0.0948940859556753	0.461209202782237	glmnet 4 9	glmnet	glmnet	9
#FF0000	0.104934492469695	0.495987158908507	glmnet 4 10	glmnet	glmnet	10
#FF0000	0.114974898983715	0.529695024077047	glmnet 4 11	glmnet	glmnet	11
#FF0000	0.124892861515856	0.551096843231675	glmnet 4 12	glmnet	glmnet	12
#FF0000	0.134933268029876	0.573568753344034	glmnet 4 13	glmnet	glmnet	13
#FF0000	0.144973674543896	0.59657570893526	glmnet 4 14	glmnet	glmnet	14
#FF0000	0.154891637076038	0.620117710005351	glmnet 4 15	glmnet	glmnet	15
#FF0000	0.164932043590058	0.641519529159979	glmnet 4 16	glmnet	glmnet	16
#FF0000	0.174972450104077	0.66506153023007	glmnet 4 17	glmnet	glmnet	17
#FF0000	0.184890412636219	0.682718031032638	glmnet 4 18	glmnet	glmnet	18
#FF0000	0.194930819150239	0.71107544141252	glmnet 4 19	glmnet	glmnet	19
#FF0000	0.204971225664259	0.724451578384163	glmnet 4 20	glmnet	glmnet	20
#FF0000	0.2148891881964	0.750668806848582	glmnet 4 21	glmnet	glmnet	21
#FF0000	0.22492959471042	0.769395398608882	glmnet 4 22	glmnet	glmnet	22
#FF0000	0.23497000122444	0.78330658105939	glmnet 4 23	glmnet	glmnet	23
#FF0000	0.244887963756581	0.799357945425361	glmnet 4 24	glmnet	glmnet	24
#FF0000	0.254928370270601	0.820759764579989	glmnet 4 25	glmnet	glmnet	25
#FF0000	0.264968776784621	0.830390583199572	glmnet 4 26	glmnet	glmnet	26
#FF0000	0.274886739316763	0.844836811128946	glmnet 4 27	glmnet	glmnet	27
#FF0000	0.284927145830782	0.857677902621723	glmnet 4 28	glmnet	glmnet	28
#FF0000	0.294967552344802	0.864633493846977	glmnet 4 29	glmnet	glmnet	29
#FF0000	0.304885514876944	0.873194221508828	glmnet 4 30	glmnet	glmnet	30
#FF0000	0.314925921390964	0.886570358480471	glmnet 4 31	glmnet	glmnet	31
#FF0000	0.324966327904984	0.896201177100054	glmnet 4 32	glmnet	glmnet	32
#FF0000	0.334884290437125	0.904761904761905	glmnet 4 33	glmnet	glmnet	33
#FF0000	0.344924696951145	0.91278758694489	glmnet 4 34	glmnet	glmnet	34
#FF0000	0.354965103465165	0.920813269127876	glmnet 4 35	glmnet	glmnet	35
#FF0000	0.364883065997306	0.929373996789727	glmnet 4 36	glmnet	glmnet	36
#FF0000	0.374923472511326	0.936329588014981	glmnet 4 37	glmnet	glmnet	37
#FF0000	0.384963879025346	0.944890315676833	glmnet 4 38	glmnet	glmnet	38
#FF0000	0.394881841557487	0.949170679507758	glmnet 4 39	glmnet	glmnet	39
#FF0000	0.404922248071507	0.955056179775281	glmnet 4 40	glmnet	glmnet	40
#FF0000	0.414962654585527	0.961476725521669	glmnet 4 41	glmnet	glmnet	41
#FF0000	0.424880617117669	0.965222043873729	glmnet 4 42	glmnet	glmnet	42
#FF0000	0.434921023631689	0.971107544141252	glmnet 4 43	glmnet	glmnet	43
#FF0000	0.444961430145708	0.976457998929909	glmnet 4 44	glmnet	glmnet	44
#FF0000	0.45487939267785	0.978063135366506	glmnet 4 45	glmnet	glmnet	45
#FF0000	0.46491979919187	0.982343499197432	glmnet 4 46	glmnet	glmnet	46
#FF0000	0.47496020570589	0.983948635634029	glmnet 4 47	glmnet	glmnet	47
#FF0000	0.484878168238031	0.986088817549492	glmnet 4 48	glmnet	glmnet	48
#FF0000	0.494918574752051	0.989299090422686	glmnet 4 49	glmnet	glmnet	49
#FF0000	0.504958981266071	0.991439272338149	glmnet 4 50	glmnet	glmnet	50
#FF0000	0.514999387780091	0.991439272338149	glmnet 4 51	glmnet	glmnet	51
#FF0000	0.524917350312232	0.99250936329588	glmnet 4 52	glmnet	glmnet	52
#FF0000	0.534957756826252	0.99250936329588	glmnet 4 53	glmnet	glmnet	53
#FF0000	0.544998163340272	0.99250936329588	glmnet 4 54	glmnet	glmnet	54
#FF0000	0.554916125872413	0.994649545211343	glmnet 4 55	glmnet	glmnet	55
#FF0000	0.564956532386433	0.995184590690209	glmnet 4 56	glmnet	glmnet	56
#FF0000	0.574996938900453	0.99625468164794	glmnet 4 57	glmnet	glmnet	57
#FF0000	0.584914901432595	0.996789727126806	glmnet 4 58	glmnet	glmnet	58
