linetype	fill	colour	xmin	xmax	ymin	ymax	key	showSelectedlegendlinetype	showSelectedlegendfill	showSelected.variable	showSelected.value	showSelected2	PANEL
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	74	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3862	10036	xgboost 8 negative	error	negative	xgboost	74	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	75	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3779	10036	xgboost 8 negative	error	negative	xgboost	75	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	76	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3696	10036	xgboost 8 negative	error	negative	xgboost	76	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	77	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3613	10036	xgboost 8 negative	error	negative	xgboost	77	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	78	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3530	10036	xgboost 8 negative	error	negative	xgboost	78	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	79	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3448	10036	xgboost 8 negative	error	negative	xgboost	79	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	80	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3365	10036	xgboost 8 negative	error	negative	xgboost	80	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	81	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3282	10036	xgboost 8 negative	error	negative	xgboost	81	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	82	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3199	10036	xgboost 8 negative	error	negative	xgboost	82	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	83	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3116	10036	xgboost 8 negative	error	negative	xgboost	83	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	84	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	3035	10036	xgboost 8 negative	error	negative	xgboost	84	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	85	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2950	10036	xgboost 8 negative	error	negative	xgboost	85	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	86	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2867	10036	xgboost 8 negative	error	negative	xgboost	86	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	87	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2785	10036	xgboost 8 negative	error	negative	xgboost	87	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	88	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2702	10036	xgboost 8 negative	error	negative	xgboost	88	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	89	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2619	10036	xgboost 8 negative	error	negative	xgboost	89	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	90	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2536	10036	xgboost 8 negative	error	negative	xgboost	90	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	91	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2453	10036	xgboost 8 negative	error	negative	xgboost	91	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	92	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2370	10036	xgboost 8 negative	error	negative	xgboost	92	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	93	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2287	10036	xgboost 8 negative	error	negative	xgboost	93	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	94	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2209	10036	xgboost 8 negative	error	negative	xgboost	94	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	95	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2121	10036	xgboost 8 negative	error	negative	xgboost	95	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	96	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	2039	10036	xgboost 8 negative	error	negative	xgboost	96	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	97	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	1956	10036	xgboost 8 negative	error	negative	xgboost	97	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	98	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	1873	10036	xgboost 8 negative	error	negative	xgboost	98	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	99	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	1792	10036	xgboost 8 negative	error	negative	xgboost	99	xgboost	1
1	#4D4D4D	#0000FF	7.5	8.5	0	0	xgboost 8 positive	error	positive	xgboost	100	xgboost	1
1	#B3B3B3	#0000FF	7.5	8.5	1748	10036	xgboost 8 negative	error	negative	xgboost	100	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1840	xgboost 9 positive	error	positive	xgboost	0	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	10036	10036	xgboost 9 negative	error	negative	xgboost	0	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1461	xgboost 9 positive	error	positive	xgboost	1	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9914	10036	xgboost 9 negative	error	negative	xgboost	1	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1347	xgboost 9 positive	error	positive	xgboost	2	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9832	10036	xgboost 9 negative	error	negative	xgboost	2	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1224	xgboost 9 positive	error	positive	xgboost	3	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9750	10036	xgboost 9 negative	error	negative	xgboost	3	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1131	xgboost 9 positive	error	positive	xgboost	4	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9668	10036	xgboost 9 negative	error	negative	xgboost	4	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1056	xgboost 9 positive	error	positive	xgboost	5	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9586	10036	xgboost 9 negative	error	negative	xgboost	5	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	975	xgboost 9 positive	error	positive	xgboost	6	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9504	10036	xgboost 9 negative	error	negative	xgboost	6	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	888	xgboost 9 positive	error	positive	xgboost	7	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9422	10036	xgboost 9 negative	error	negative	xgboost	7	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	825	xgboost 9 positive	error	positive	xgboost	8	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9340	10036	xgboost 9 negative	error	negative	xgboost	8	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	778	xgboost 9 positive	error	positive	xgboost	9	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9258	10036	xgboost 9 negative	error	negative	xgboost	9	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	722	xgboost 9 positive	error	positive	xgboost	10	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9176	10036	xgboost 9 negative	error	negative	xgboost	10	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	675	xgboost 9 positive	error	positive	xgboost	11	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9094	10036	xgboost 9 negative	error	negative	xgboost	11	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	625	xgboost 9 positive	error	positive	xgboost	12	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	9012	10036	xgboost 9 negative	error	negative	xgboost	12	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	581	xgboost 9 positive	error	positive	xgboost	13	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8930	10036	xgboost 9 negative	error	negative	xgboost	13	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	540	xgboost 9 positive	error	positive	xgboost	14	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8848	10036	xgboost 9 negative	error	negative	xgboost	14	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	495	xgboost 9 positive	error	positive	xgboost	15	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8766	10036	xgboost 9 negative	error	negative	xgboost	15	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	448	xgboost 9 positive	error	positive	xgboost	16	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8684	10036	xgboost 9 negative	error	negative	xgboost	16	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	412	xgboost 9 positive	error	positive	xgboost	17	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8602	10036	xgboost 9 negative	error	negative	xgboost	17	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	387	xgboost 9 positive	error	positive	xgboost	18	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8520	10036	xgboost 9 negative	error	negative	xgboost	18	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	358	xgboost 9 positive	error	positive	xgboost	19	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8438	10036	xgboost 9 negative	error	negative	xgboost	19	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	331	xgboost 9 positive	error	positive	xgboost	20	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8356	10036	xgboost 9 negative	error	negative	xgboost	20	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	302	xgboost 9 positive	error	positive	xgboost	21	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8274	10036	xgboost 9 negative	error	negative	xgboost	21	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	281	xgboost 9 positive	error	positive	xgboost	22	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8192	10036	xgboost 9 negative	error	negative	xgboost	22	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	251	xgboost 9 positive	error	positive	xgboost	23	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8110	10036	xgboost 9 negative	error	negative	xgboost	23	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	223	xgboost 9 positive	error	positive	xgboost	24	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	8028	10036	xgboost 9 negative	error	negative	xgboost	24	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	196	xgboost 9 positive	error	positive	xgboost	25	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7947	10036	xgboost 9 negative	error	negative	xgboost	25	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	181	xgboost 9 positive	error	positive	xgboost	26	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7865	10036	xgboost 9 negative	error	negative	xgboost	26	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	163	xgboost 9 positive	error	positive	xgboost	27	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7783	10036	xgboost 9 negative	error	negative	xgboost	27	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	150	xgboost 9 positive	error	positive	xgboost	28	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7701	10036	xgboost 9 negative	error	negative	xgboost	28	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	139	xgboost 9 positive	error	positive	xgboost	29	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7619	10036	xgboost 9 negative	error	negative	xgboost	29	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	126	xgboost 9 positive	error	positive	xgboost	30	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7537	10036	xgboost 9 negative	error	negative	xgboost	30	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	112	xgboost 9 positive	error	positive	xgboost	31	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7455	10036	xgboost 9 negative	error	negative	xgboost	31	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	102	xgboost 9 positive	error	positive	xgboost	32	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7373	10036	xgboost 9 negative	error	negative	xgboost	32	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	88	xgboost 9 positive	error	positive	xgboost	33	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7291	10036	xgboost 9 negative	error	negative	xgboost	33	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	82	xgboost 9 positive	error	positive	xgboost	34	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7209	10036	xgboost 9 negative	error	negative	xgboost	34	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	73	xgboost 9 positive	error	positive	xgboost	35	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7127	10036	xgboost 9 negative	error	negative	xgboost	35	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	65	xgboost 9 positive	error	positive	xgboost	36	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	7045	10036	xgboost 9 negative	error	negative	xgboost	36	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	55	xgboost 9 positive	error	positive	xgboost	37	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6963	10036	xgboost 9 negative	error	negative	xgboost	37	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	45	xgboost 9 positive	error	positive	xgboost	38	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6881	10036	xgboost 9 negative	error	negative	xgboost	38	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	40	xgboost 9 positive	error	positive	xgboost	39	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6799	10036	xgboost 9 negative	error	negative	xgboost	39	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	31	xgboost 9 positive	error	positive	xgboost	40	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6717	10036	xgboost 9 negative	error	negative	xgboost	40	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	27	xgboost 9 positive	error	positive	xgboost	41	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6635	10036	xgboost 9 negative	error	negative	xgboost	41	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	20	xgboost 9 positive	error	positive	xgboost	42	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6553	10036	xgboost 9 negative	error	negative	xgboost	42	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	18	xgboost 9 positive	error	positive	xgboost	43	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6471	10036	xgboost 9 negative	error	negative	xgboost	43	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	17	xgboost 9 positive	error	positive	xgboost	44	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6389	10036	xgboost 9 negative	error	negative	xgboost	44	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	15	xgboost 9 positive	error	positive	xgboost	45	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6307	10036	xgboost 9 negative	error	negative	xgboost	45	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	11	xgboost 9 positive	error	positive	xgboost	46	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6225	10036	xgboost 9 negative	error	negative	xgboost	46	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	10	xgboost 9 positive	error	positive	xgboost	47	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6143	10036	xgboost 9 negative	error	negative	xgboost	47	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	8	xgboost 9 positive	error	positive	xgboost	48	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	6061	10036	xgboost 9 negative	error	negative	xgboost	48	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	6	xgboost 9 positive	error	positive	xgboost	49	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5979	10036	xgboost 9 negative	error	negative	xgboost	49	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	5	xgboost 9 positive	error	positive	xgboost	50	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5898	10036	xgboost 9 negative	error	negative	xgboost	50	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	5	xgboost 9 positive	error	positive	xgboost	51	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5816	10036	xgboost 9 negative	error	negative	xgboost	51	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	4	xgboost 9 positive	error	positive	xgboost	52	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5734	10036	xgboost 9 negative	error	negative	xgboost	52	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	4	xgboost 9 positive	error	positive	xgboost	53	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5652	10036	xgboost 9 negative	error	negative	xgboost	53	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	3	xgboost 9 positive	error	positive	xgboost	54	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5570	10036	xgboost 9 negative	error	negative	xgboost	54	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	2	xgboost 9 positive	error	positive	xgboost	55	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5488	10036	xgboost 9 negative	error	negative	xgboost	55	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	2	xgboost 9 positive	error	positive	xgboost	56	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5406	10036	xgboost 9 negative	error	negative	xgboost	56	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	2	xgboost 9 positive	error	positive	xgboost	57	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5324	10036	xgboost 9 negative	error	negative	xgboost	57	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	2	xgboost 9 positive	error	positive	xgboost	58	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5242	10036	xgboost 9 negative	error	negative	xgboost	58	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1	xgboost 9 positive	error	positive	xgboost	59	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5160	10036	xgboost 9 negative	error	negative	xgboost	59	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1	xgboost 9 positive	error	positive	xgboost	60	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	5078	10036	xgboost 9 negative	error	negative	xgboost	60	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1	xgboost 9 positive	error	positive	xgboost	61	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4996	10036	xgboost 9 negative	error	negative	xgboost	61	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1	xgboost 9 positive	error	positive	xgboost	62	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4914	10036	xgboost 9 negative	error	negative	xgboost	62	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1	xgboost 9 positive	error	positive	xgboost	63	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4832	10036	xgboost 9 negative	error	negative	xgboost	63	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1	xgboost 9 positive	error	positive	xgboost	64	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4750	10036	xgboost 9 negative	error	negative	xgboost	64	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1	xgboost 9 positive	error	positive	xgboost	65	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4668	10036	xgboost 9 negative	error	negative	xgboost	65	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1	xgboost 9 positive	error	positive	xgboost	66	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4586	10036	xgboost 9 negative	error	negative	xgboost	66	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	1	xgboost 9 positive	error	positive	xgboost	67	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4504	10036	xgboost 9 negative	error	negative	xgboost	67	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	68	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4422	10036	xgboost 9 negative	error	negative	xgboost	68	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	69	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4340	10036	xgboost 9 negative	error	negative	xgboost	69	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	70	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4258	10036	xgboost 9 negative	error	negative	xgboost	70	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	71	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4176	10036	xgboost 9 negative	error	negative	xgboost	71	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	72	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4094	10036	xgboost 9 negative	error	negative	xgboost	72	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	73	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	4012	10036	xgboost 9 negative	error	negative	xgboost	73	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	74	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3930	10036	xgboost 9 negative	error	negative	xgboost	74	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	75	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3849	10036	xgboost 9 negative	error	negative	xgboost	75	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	76	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3767	10036	xgboost 9 negative	error	negative	xgboost	76	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	77	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3685	10036	xgboost 9 negative	error	negative	xgboost	77	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	78	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3603	10036	xgboost 9 negative	error	negative	xgboost	78	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	79	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3521	10036	xgboost 9 negative	error	negative	xgboost	79	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	80	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3439	10036	xgboost 9 negative	error	negative	xgboost	80	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	81	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3357	10036	xgboost 9 negative	error	negative	xgboost	81	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	82	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3275	10036	xgboost 9 negative	error	negative	xgboost	82	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	83	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3193	10036	xgboost 9 negative	error	negative	xgboost	83	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	84	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3114	10036	xgboost 9 negative	error	negative	xgboost	84	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	85	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	3029	10036	xgboost 9 negative	error	negative	xgboost	85	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	86	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	2949	10036	xgboost 9 negative	error	negative	xgboost	86	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	87	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	2865	10036	xgboost 9 negative	error	negative	xgboost	87	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	88	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	2783	10036	xgboost 9 negative	error	negative	xgboost	88	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	89	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	2701	10036	xgboost 9 negative	error	negative	xgboost	89	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	90	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	2619	10036	xgboost 9 negative	error	negative	xgboost	90	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	91	xgboost	1
1	#B3B3B3	#0000FF	8.5	9.5	2537	10036	xgboost 9 negative	error	negative	xgboost	91	xgboost	1
1	#4D4D4D	#0000FF	8.5	9.5	0	0	xgboost 9 positive	error	positive	xgboost	92	xgboost	1
